Filename,Index,X Min [m],X Max [m],Contour Length [nm],Bending Length [pm],Stretch Modulus,Residual RMS [pN],Breaking Force [pN],Critical Loading Rate [N/s]
force-save-2023.03.06-16.27.12.455.jpk-force,0.0,6.2e-08,6.1e-07,1100.0,36.0,,6.8,190.0,1.2e-09
force-save-2023.03.06-16.02.38.213.jpk-force,10.0,2.6e-06,2.7e-06,2999.9999999999995,84.0,,6.8,1000.0000000000001,7.6e-09
force-save-2023.03.06-16.21.47.931.jpk-force,1.0,1.1e-06,1.4e-06,2299.9999999999995,110.0,,6.8,73.0,2.2e-10
force-save-2023.03.06-17.04.21.240.jpk-force,6.0,2.9e-06,3e-06,3199.9999999999995,300.0,,6.8,600.0,6.3e-09
force-save-2023.03.06-16.05.32.510.jpk-force,0.0,4.3e-08,4.3e-07,639.9999999999999,170.0,,6.8,64.0,8.1e-10
force-save-2023.03.06-16.42.09.729.jpk-force,0.0,2.4e-08,2.3e-07,359.99999999999994,160.0,,6.8,63.0,1.3e-09
force-save-2023.03.06-16.15.38.895.jpk-force,4.0,4.7e-07,4.8e-07,619.9999999999999,24.0,,6.8,880.0,1.3e-08
force-save-2023.03.06-17.19.03.646.jpk-force,9.0,1.1e-06,1.1e-06,1300.0,120.0,,6.8,580.0,8.2e-09
force-save-2023.03.06-16.26.26.360.jpk-force,0.0,1.4e-07,1.4e-06,2600.0,120.0,,6.8,49.0,1.1e-10
force-save-2023.03.06-16.21.19.190.jpk-force,1.0,9.7e-07,1.7e-06,3999.9999999999995,40.0,,6.7,97.0,1.4e-10
force-save-2023.03.06-16.37.30.527.jpk-force,0.0,2.2e-07,2.2e-06,2399.9999999999995,3400.0,,6.7,28.0,3.1e-10
force-save-2023.03.06-17.12.05.955.jpk-force,0.0,4e-08,4e-07,469.99999999999994,110.0,,6.7,390.0,1.1e-08
force-save-2023.03.06-16.29.09.291.jpk-force,8.0,6.5e-07,6.7e-07,799.9999999999999,87.0,,6.7,500.00000000000006,9.3e-09
force-save-2023.03.06-17.29.30.234.jpk-force,0.0,7.6e-08,7.5e-07,859.9999999999999,3500.0,,6.7,18.0,4.5e-10
force-save-2023.03.06-17.02.50.783.jpk-force,1.0,7.8e-07,8.4e-07,1100.0,72.0,,6.7,350.0,3.9e-09
force-save-2023.03.06-17.16.31.804.jpk-force,2.0,4e-07,4.7e-07,699.9999999999999,130.0,,6.6000000000000005,84.0,9.2e-10
force-save-2023.03.06-17.19.24.254.jpk-force,1.0,6.6e-07,6.8e-07,739.9999999999999,400.0,,6.6000000000000005,460.0,1.6e-08
force-save-2023.03.06-16.43.48.293.jpk-force,0.0,5.8e-08,5.7e-07,1100.0,85.0,,6.6000000000000005,73.0,4.3e-10
force-save-2023.03.06-16.59.17.164.jpk-force,0.0,1.9e-08,1.8e-07,419.99999999999994,88.0,,6.6000000000000005,43.0,5.9e-10
force-save-2023.03.06-17.05.10.406.jpk-force,0.0,6.5e-08,6.4e-07,889.9999999999999,410.0,,6.5,37.0,4e-10
force-save-2023.03.06-17.17.54.785.jpk-force,15.0,3e-06,3e-06,3300.0,280.0,,6.5,489.99999999999994,4.1e-09
force-save-2023.03.06-17.04.21.240.jpk-force,11.0,3.1e-06,3.2e-06,3499.9999999999995,180.0,,6.5,540.0,3.9e-09
force-save-2023.03.06-17.11.28.863.jpk-force,0.0,1.9e-07,1.9e-06,2099.9999999999995,1400.0,,6.5,260.0,6.1e-09
force-save-2023.03.06-16.05.20.467.jpk-force,8.0,8e-07,8.1e-07,999.9999999999999,110.0,,6.5,240.0,2.9e-09
force-save-2023.03.06-16.43.19.742.jpk-force,2.0,1.3e-06,1.4e-06,1699.9999999999998,83.0,,6.4,350.0,2.7e-09
force-save-2023.03.06-17.04.21.240.jpk-force,0.0,2.1e-07,2.1e-06,2399.9999999999995,600.0,,6.4,100.0,8.8e-10
force-save-2023.03.06-16.30.35.508.jpk-force,0.0,6.5e-08,6.4e-07,939.9999999999999,200.0,,6.4,59.0,5.2e-10
force-save-2023.03.06-17.04.21.240.jpk-force,20.0,4e-06,4.2e-06,4899.999999999999,170.0,,6.4,320.0,1.3e-09
force-save-2023.03.06-16.06.38.157.jpk-force,0.0,2.8e-08,2.7e-07,409.99999999999994,270.0,,6.4,39.0,7.5e-10
force-save-2023.03.06-16.29.09.291.jpk-force,11.0,7.3e-07,7.6e-07,999.9999999999999,21.0,,6.4,820.0,7.3e-09
force-save-2023.03.06-17.19.03.646.jpk-force,8.0,1.1e-06,1.1e-06,1300.0,130.0,,6.4,500.00000000000006,7e-09
force-save-2023.03.06-17.12.05.955.jpk-force,1.0,4.1e-07,4.2e-07,489.9999999999999,94.0,,6.4,510.0,1.4e-08
force-save-2023.03.06-17.17.54.785.jpk-force,8.0,2.8e-06,2.8e-06,3099.9999999999995,430.0,,6.4,500.00000000000006,5.7e-09
force-save-2023.03.06-16.02.47.036.jpk-force,4.0,3.6e-06,3.6e-06,4099.999999999999,76.0,,6.4,1200.0,7e-09
force-save-2023.03.06-16.05.57.098.jpk-force,5.0,8.3e-07,8.6e-07,1100.0,90.0,,6.4,220.0,2.1e-09
force-save-2023.03.06-16.15.01.810.jpk-force,4.0,1.2e-06,1.7e-06,1899.9999999999998,690.0,,6.3,170.0,2.6e-09
force-save-2023.03.06-16.05.57.098.jpk-force,4.0,7.3e-07,8.3e-07,1199.9999999999998,69.0,,6.3,200.0,1.5e-09
force-save-2023.03.06-16.39.00.648.jpk-force,0.0,1.1e-07,1.1e-06,2600.0,88.0,,6.3,41.0,9.2e-11
force-save-2023.03.06-16.05.57.098.jpk-force,0.0,1.9e-10,1.3e-07,319.99999999999994,62.00000000000001,,6.3,60.0,1.1e-09
force-save-2023.03.06-16.03.13.527.jpk-force,4.0,2.5e-06,2.5e-06,2799.9999999999995,76.0,,6.3,900.0,6.7e-09
force-save-2023.03.06-17.18.29.200.jpk-force,0.0,3.6e-08,3.6e-07,540.0,160.0,,6.3,68.0,9.5e-10
force-save-2023.03.06-16.06.54.525.jpk-force,2.0,7.9e-07,1.3e-06,1799.9999999999998,220.0,,6.3,60.0,3.1e-10
force-save-2023.03.06-17.17.41.029.jpk-force,0.0,7e-08,6.3e-07,999.9999999999999,350.0,,6.3,23.0,1.5e-10
force-save-2023.03.06-16.12.04.736.jpk-force,0.0,6.9e-08,6.4e-07,819.9999999999999,730.0,,6.3,33.0,5.2e-10
force-save-2023.03.06-16.05.57.098.jpk-force,7.0,9.6e-07,1.1e-06,1300.0,64.0,,6.2,480.0,5e-09
force-save-2023.03.06-17.04.21.240.jpk-force,1.0,2.1e-06,2.2e-06,2600.0,380.0,,6.2,150.0,1.1e-09
force-save-2023.03.06-16.56.40.771.jpk-force,3.0,2.3e-06,2.4e-06,2600.0,1200.0,,6.2,280.0,5.1e-09
force-save-2023.03.06-17.14.31.275.jpk-force,0.0,4.6e-07,6.4e-07,909.9999999999999,450.0,,6.2,31.000000000000004,3.1e-10
force-save-2023.03.06-16.05.57.098.jpk-force,10.0,1.3e-06,1.3e-06,1599.9999999999998,62.00000000000001,,6.2,630.0,5.9e-09
force-save-2023.03.06-17.18.36.107.jpk-force,9.0,3.4e-06,3.4e-06,3599.9999999999995,670.0,,6.2,530.0,6.7e-09
force-save-2023.03.06-16.56.24.350.jpk-force,2.0,8.6e-07,9.7e-07,1100.0,110.0,,6.1000000000000005,460.0,7e-09
force-save-2023.03.06-16.47.54.903.jpk-force,0.0,1.7e-07,1.7e-06,2799.9999999999995,220.0,,6.1000000000000005,37.0,9.2e-11
force-save-2023.03.06-16.48.27.793.jpk-force,0.0,8.6e-08,8.6e-07,1699.9999999999998,100.0,,6.1000000000000005,54.0,1.9e-10
force-save-2023.03.06-17.02.13.903.jpk-force,1.0,8.5e-07,1.3e-06,1599.9999999999998,180.0,,6.1000000000000005,190.0,1.7e-09
force-save-2023.03.06-16.05.48.948.jpk-force,0.0,3.3e-12,9.9e-07,1899.9999999999998,24.0,,6.1000000000000005,220.0,6.7e-10
force-save-2023.03.06-16.53.56.733.jpk-force,0.0,9.9e-08,9.8e-07,1399.9999999999998,120.0,,6.1000000000000005,110.0,7.3e-10
force-save-2023.03.06-16.48.44.289.jpk-force,0.0,2.4e-07,2.3e-06,4599.999999999999,59.0,,6.1000000000000005,86.0,1.1e-10
force-save-2023.03.06-17.04.21.240.jpk-force,9.0,3e-06,3.1e-06,3699.9999999999995,78.0,,6.1000000000000005,530.0,2.4e-09
force-save-2023.03.06-16.05.20.467.jpk-force,6.0,6.5e-07,6.8e-07,869.9999999999999,53.0,,6.1000000000000005,450.0,5.8e-09
force-save-2023.03.06-16.45.26.690.jpk-force,0.0,2.6e-08,2.5e-07,359.99999999999994,370.0,,6.1000000000000005,35.0,8.4e-10
force-save-2023.03.06-16.21.14.958.jpk-force,1.0,1.3e-06,1.3e-06,1499.9999999999998,690.0,,6.1000000000000005,90.0,1.3e-09
force-save-2023.03.06-16.02.38.213.jpk-force,6.0,1.9e-06,1.9e-06,2500.0,43.0,,6.0,600.0,3.2e-09
force-save-2023.03.06-16.38.36.034.jpk-force,0.0,1.1e-07,9.8e-07,2799.9999999999995,51.0,,6.0,57.0,1.2e-10
force-save-2023.03.06-17.19.03.646.jpk-force,1.0,5.8e-07,5.9e-07,670.0,150.0,,6.0,540.0,1.4e-08
force-save-2023.03.06-17.04.21.240.jpk-force,5.0,2.7e-06,2.9e-06,3199.9999999999995,340.0,,5.9,420.0,4.2e-09
force-save-2023.03.06-16.15.38.895.jpk-force,3.0,4.5e-07,4.6e-07,619.9999999999999,22.0,,5.9,780.0,1.1e-08
force-save-2023.03.06-16.25.53.966.jpk-force,1.0,1e-06,1.2e-06,1999.9999999999998,140.0,,5.9,60.99999999999999,2.2e-10
force-save-2023.03.06-17.04.21.240.jpk-force,15.0,3.3e-06,3.3e-06,3799.9999999999995,83.0,,5.9,830.0,4.6e-09
force-save-2023.03.06-16.19.52.804.jpk-force,1.0,1.8e-06,3.3e-06,4199.999999999999,220.0,,5.9,100.0,2.9e-10
force-save-2023.03.06-16.39.58.098.jpk-force,0.0,9e-08,8.3e-07,1699.9999999999998,110.0,,5.9,44.0,1.5e-10
force-save-2023.03.06-17.04.21.240.jpk-force,12.0,3.2e-06,3.2e-06,3499.9999999999995,300.0,,5.9,520.0,4.8e-09
force-save-2023.03.06-16.27.28.840.jpk-force,0.0,2.1e-08,2e-07,589.9999999999999,51.0,,5.9,55.0,5.7e-10
force-save-2023.03.06-17.21.47.958.jpk-force,1.0,2.6e-07,2.7e-07,379.99999999999994,24.0,,5.800000000000001,570.0,1.1e-08
force-save-2023.03.06-16.06.54.525.jpk-force,1.0,2.1e-07,7.2e-07,879.9999999999999,830.0,,5.800000000000001,39.0,6.6e-10
force-save-2023.03.06-16.33.09.552.jpk-force,0.0,1.8e-07,1.6e-06,2099.9999999999995,360.0,,5.800000000000001,46.0,2.2e-10
force-save-2023.03.06-16.43.19.742.jpk-force,3.0,1.4e-06,1.4e-06,1999.9999999999998,45.0,,5.800000000000001,300.0,1.3e-09
force-save-2023.03.06-17.16.31.804.jpk-force,1.0,2.9e-07,3.7e-07,689.9999999999999,29.0,,5.800000000000001,200.0,1.7e-09
force-save-2023.03.06-17.17.54.785.jpk-force,7.0,2.8e-06,2.8e-06,2999.9999999999995,370.0,,5.800000000000001,380.0,3.7e-09
force-save-2023.03.06-16.49.54.073.jpk-force,0.0,3.2e-08,3e-07,719.9999999999999,110.0,,5.800000000000001,33.0,2.7e-10
force-save-2023.03.06-17.17.54.785.jpk-force,3.0,2.2e-06,2.5e-06,3099.9999999999995,130.0,,5.800000000000001,240.0,1.1e-09
force-save-2023.03.06-16.45.18.461.jpk-force,0.0,3.2e-08,3.2e-07,570.0,160.0,,5.800000000000001,40.0,4.5e-10
force-save-2023.03.06-16.21.31.548.jpk-force,2.0,1.6e-06,2e-06,2600.0,280.0,,5.800000000000001,79.0,3.6e-10
force-save-2023.03.06-16.25.21.365.jpk-force,1.0,1.6e-06,2.2e-06,2500.0,3400.0,,5.7,35.0,4.4e-10
force-save-2023.03.06-17.28.28.046.jpk-force,0.0,4.5e-08,4.5e-07,919.9999999999999,110.0,,5.7,44.0,2.6e-10
force-save-2023.03.06-16.15.01.810.jpk-force,3.0,1.1e-06,1.1e-06,1399.9999999999998,290.0,,5.7,110.0,1.1e-09
force-save-2023.03.06-16.41.36.746.jpk-force,0.0,2.8e-08,2.4e-07,349.99999999999994,260.0,,5.7,45.0,1.1e-09
force-save-2023.03.06-16.38.52.406.jpk-force,0.0,1e-07,9.9e-07,3300.0,53.0,,5.7,43.0,8.3e-11
force-save-2023.03.06-17.18.36.107.jpk-force,3.0,2.8e-06,2.9e-06,3599.9999999999995,200.0,,5.7,140.0,5e-10
force-save-2023.03.06-17.04.21.240.jpk-force,3.0,2.6e-06,2.7e-06,2999.9999999999995,250.00000000000003,,5.6000000000000005,390.0,3.4e-09
force-save-2023.03.06-16.56.24.350.jpk-force,1.0,8.3e-07,8.5e-07,1199.9999999999998,75.0,,5.6000000000000005,220.0,1.9e-09
force-save-2023.03.06-16.02.47.036.jpk-force,7.0,3.9e-06,3.9e-06,4300.0,3100.0,,5.6000000000000005,43.0,3.4e-10
force-save-2023.03.06-16.15.01.810.jpk-force,5.0,1.7e-06,1.8e-06,2200.0,210.0,,5.6000000000000005,190.0,1.4e-09
force-save-2023.03.06-16.29.09.291.jpk-force,7.0,6.3e-07,6.4e-07,780.0,94.0,,5.5,380.0,6.9e-09
force-save-2023.03.06-17.04.04.808.jpk-force,0.0,1.2e-07,1.2e-06,1699.9999999999998,270.0,,5.5,55.0,3e-10
force-save-2023.03.06-17.17.54.785.jpk-force,5.0,2.6e-06,2.6e-06,2900.0,510.0,,5.5,270.0,2.8e-09
force-save-2023.03.06-17.04.21.240.jpk-force,19.0,3.6e-06,3.9e-06,4400.0,360.0,,5.5,310.0,2e-09
force-save-2023.03.06-16.15.01.810.jpk-force,1.0,3.6e-07,4e-07,589.9999999999999,73.0,,5.5,150.0,2e-09
force-save-2023.03.06-17.04.21.240.jpk-force,13.0,3.2e-06,3.2e-06,3499.9999999999995,300.0,,5.5,600.0,5.8e-09
force-save-2023.03.06-17.16.31.804.jpk-force,3.0,4.9e-07,6.3e-07,979.9999999999998,72.0,,5.5,140.0,1e-09
force-save-2023.03.06-17.29.54.446.jpk-force,0.0,1.4e-07,8.2e-07,1499.9999999999998,260.0,,5.5,26.0,1.1e-10
force-save-2023.03.06-16.29.29.732.jpk-force,0.0,2.5e-07,2.4e-06,3999.9999999999995,1100.0,,5.5,7.6,1.3e-11
force-save-2023.03.06-16.43.31.832.jpk-force,1.0,3.6e-07,1.6e-06,3599.9999999999995,73.0,,5.5,56.0,9.1e-11
force-save-2023.03.06-17.18.36.107.jpk-force,4.0,2.9e-06,3.1e-06,3599.9999999999995,340.0,,5.5,210.0,1.3e-09
force-save-2023.03.06-16.06.54.525.jpk-force,4.0,1.4e-06,2.1e-06,3099.9999999999995,350.0,,5.3999999999999995,33.0,8.9e-11
force-save-2023.03.06-16.29.09.291.jpk-force,4.0,4.4e-07,4.6e-07,629.9999999999999,84.0,,5.3999999999999995,190.0,3e-09
force-save-2023.03.06-17.02.50.783.jpk-force,2.0,8.4e-07,8.6e-07,999.9999999999999,110.0,,5.3999999999999995,340.0,4.8e-09
force-save-2023.03.06-17.16.31.804.jpk-force,4.0,6.6e-07,7.6e-07,979.9999999999998,200.0,,5.3999999999999995,110.0,1.3e-09
force-save-2023.03.06-16.28.32.267.jpk-force,0.0,2.4e-07,8.1e-07,3999.9999999999995,34.0,,5.3999999999999995,41.0,8.8e-11
force-save-2023.03.06-17.02.50.783.jpk-force,3.0,8.6e-07,8.9e-07,999.9999999999999,130.0,,5.3999999999999995,430.0,7.5e-09
force-save-2023.03.06-16.02.03.913.jpk-force,3.0,3.6e-06,3.7e-06,3999.9999999999995,1500.0,,5.3999999999999995,120.0,1.1e-09
force-save-2023.03.06-17.19.03.646.jpk-force,4.0,7.8e-07,9e-07,1100.0,230.0,,5.3,220.0,3.5e-09
force-save-2023.03.06-17.15.57.431.jpk-force,0.0,3.1e-07,1.2e-06,3599.9999999999995,160.0,,5.3,16.0,2.6e-11
force-save-2023.03.06-16.26.39.625.jpk-force,1.0,9.3e-07,1.2e-06,1599.9999999999998,370.0,,5.3,56.0,3.9e-10
force-save-2023.03.06-17.04.21.240.jpk-force,21.0,4.2e-06,4.3e-06,4699.999999999999,430.0,,5.3,310.0,2e-09
force-save-2023.03.06-16.02.55.884.jpk-force,15.0,3e-06,3.2e-06,3699.9999999999995,1100.0,,5.3,57.0,3.4e-10
force-save-2023.03.06-17.17.54.785.jpk-force,9.0,2.8e-06,2.9e-06,3099.9999999999995,320.0,,5.3,610.0,6.4e-09
force-save-2023.03.06-17.19.10.549.jpk-force,2.0,1.1e-06,1.2e-06,1300.0,450.0,,5.3,180.0,3e-09
force-save-2023.03.06-16.24.36.463.jpk-force,1.0,2e-06,2.6e-06,4500.0,89.0,,5.199999999999999,77.0,1.1e-10
force-save-2023.03.06-17.16.31.804.jpk-force,6.0,8.2e-07,8.2e-07,999.9999999999999,340.0,,5.199999999999999,93.0,1.3e-09
force-save-2023.03.06-17.04.21.240.jpk-force,4.0,2.7e-06,2.7e-06,2900.0,470.00000000000006,,5.199999999999999,460.0,5.9e-09
force-save-2023.03.06-17.18.36.107.jpk-force,7.0,3.3e-06,3.3e-06,3499.9999999999995,800.0,,5.199999999999999,450.0,5.8e-09
force-save-2023.03.06-17.04.21.240.jpk-force,23.0,4.4e-06,4.4e-06,4799.999999999999,850.0,,5.199999999999999,170.0,1.2e-09
force-save-2023.03.06-17.18.36.107.jpk-force,5.0,3.1e-06,3.1e-06,3599.9999999999995,430.0,,5.199999999999999,160.0,9.2e-10
force-save-2023.03.06-16.21.14.958.jpk-force,3.0,2.9e-06,3.2e-06,4300.0,110.0,,5.1,160.0,3.9e-10
force-save-2023.03.06-16.36.41.298.jpk-force,0.0,3.6e-07,4.8e-07,809.9999999999999,460.0,,5.1,16.0,1.4e-10
force-save-2023.03.06-17.04.21.240.jpk-force,8.0,3e-06,3e-06,3199.9999999999995,470.00000000000006,,5.1,570.0,7.1e-09
force-save-2023.03.06-16.26.39.625.jpk-force,2.0,1.3e-06,1.6e-06,2999.9999999999995,130.0,,5.1,44.0,8.9e-11
force-save-2023.03.06-16.50.30.889.jpk-force,0.0,1.6e-07,1.6e-06,2900.0,110.0,,5.1,57.0,1.2e-10
force-save-2023.03.06-16.19.11.768.jpk-force,1.0,1.5e-06,2.1e-06,2900.0,360.0,,5.1,50.0,1.9e-10
force-save-2023.03.06-17.04.21.240.jpk-force,16.0,3.4e-06,3.4e-06,3699.9999999999995,480.0,,5.1,350.0,3.3e-09
force-save-2023.03.06-16.02.47.036.jpk-force,5.0,3.7e-06,3.7e-06,4500.0,140.0,,5.1,250.00000000000003,8.7e-10
force-save-2023.03.06-17.12.05.955.jpk-force,3.0,7.6e-07,1e-06,1699.9999999999998,430.0,,5.1,18.0,7.2e-11
force-save-2023.03.06-17.17.54.785.jpk-force,4.0,2.5e-06,2.6e-06,3300.0,100.0,,5.0,240.0,8.6e-10
force-save-2023.03.06-16.07.27.486.jpk-force,1.0,2.6e-06,2.7e-06,3199.9999999999995,940.0000000000001,,5.0,45.0,2.4e-10
force-save-2023.03.06-16.30.27.344.jpk-force,1.0,3.4e-06,3.4e-06,4400.0,140.0,,5.0,170.0,4.8e-10
force-save-2023.03.06-17.19.10.549.jpk-force,5.0,3.4e-06,3.5e-06,3899.9999999999995,540.0,,5.0,180.0,1.2e-09
force-save-2023.03.06-17.04.21.240.jpk-force,7.0,3e-06,3e-06,3300.0,200.0,,5.0,660.0,5.8e-09
force-save-2023.03.06-16.29.09.291.jpk-force,3.0,4.2e-07,4.4e-07,560.0,120.0,,4.8,190.0,3.9e-09
force-save-2023.03.06-16.13.02.257.jpk-force,1.0,2.6e-06,2.6e-06,3899.9999999999995,430.0,,4.8,27.0,5.9e-11
force-save-2023.03.06-16.18.38.969.jpk-force,1.0,3.4e-06,3.6e-06,4899.999999999999,58.0,,4.8,270.0,5.3e-10
force-save-2023.03.06-16.19.52.804.jpk-force,2.0,3.4e-06,3.5e-06,4199.999999999999,440.0,,4.8,99.0,4.3e-10
force-save-2023.03.06-16.43.19.742.jpk-force,4.0,1.4e-06,1.5e-06,1799.9999999999998,110.0,,4.7,390.0,3.7e-09
force-save-2023.03.06-17.18.43.045.jpk-force,2.0,3.2e-06,3.3e-06,3399.9999999999995,800.0,,4.7,570.0,8.1e-09
force-save-2023.03.06-16.29.09.291.jpk-force,5.0,4.8e-07,5.2e-07,639.9999999999999,150.0,,4.7,220.0,4.8e-09
force-save-2023.03.06-17.11.37.086.jpk-force,4.0,1.7e-06,1.9e-06,2500.0,580.0,,4.7,41.0,2.1e-10
force-save-2023.03.06-16.19.52.804.jpk-force,4.0,4.1e-06,4.2e-06,4699.999999999999,1600.0,,4.7,55.0,3e-10
force-save-2023.03.06-17.18.43.045.jpk-force,5.0,3.4e-06,3.4e-06,3599.9999999999995,460.0,,4.7,790.0,9.4e-09
force-save-2023.03.06-17.16.31.804.jpk-force,5.0,7.8e-07,8.1e-07,999.9999999999999,200.0,,4.7,110.0,1.2e-09
force-save-2023.03.06-17.19.03.646.jpk-force,11.0,1.2e-06,1.2e-06,1300.0,120.0,,4.6,670.0,9.9e-09
force-save-2023.03.06-16.24.32.238.jpk-force,7.0,8.7e-07,8.8e-07,999.9999999999999,56.0,,4.6,790.0,1.1e-08
force-save-2023.03.06-17.11.16.574.jpk-force,1.0,2.7e-06,2.8e-06,2900.0,3700.0,,4.6,140.0,3.1e-09
force-save-2023.03.06-16.24.07.514.jpk-force,2.0,4e-07,4.6e-07,729.9999999999999,82.0,,4.5,110.0,1.1e-09
force-save-2023.03.06-17.04.21.240.jpk-force,10.0,3.1e-06,3.1e-06,3499.9999999999995,250.00000000000003,,4.5,440.0,3.5e-09
force-save-2023.03.06-16.05.57.098.jpk-force,3.0,6.5e-07,6.9e-07,1100.0,56.0,,4.5,150.0,8.9e-10
force-save-2023.03.06-17.17.54.785.jpk-force,10.0,2.9e-06,2.9e-06,2999.9999999999995,670.0,,4.3999999999999995,580.0,8.5e-09
force-save-2023.03.06-16.42.18.008.jpk-force,2.0,2.9e-06,3e-06,4300.0,21.0,,4.3999999999999995,630.0,1.3e-09
force-save-2023.03.06-16.05.16.245.jpk-force,3.0,2.3e-06,2.4e-06,3799.9999999999995,210.0,,4.3,43.0,8.2e-11
force-save-2023.03.06-16.28.18.873.jpk-force,4.0,4e-06,4e-06,4599.999999999999,42.0,,4.2,1400.0,5.6e-09
force-save-2023.03.06-17.17.54.785.jpk-force,13.0,3e-06,3e-06,3300.0,160.0,,4.1,790.0,6.4e-09
force-save-2023.03.06-16.43.19.742.jpk-force,7.0,1.7e-06,1.8e-06,2099.9999999999995,87.0,,4.1,420.0,3e-09
force-save-2023.03.06-16.28.18.873.jpk-force,6.0,4.1e-06,4.2e-06,4899.999999999999,22.0,,4.0,2100.0,7.1e-09
force-save-2023.03.06-16.27.12.455.jpk-force,4.0,3.8e-06,3.8e-06,4300.0,280.0,,4.0,280.0,1.6e-09
force-save-2023.03.06-16.43.19.742.jpk-force,8.0,1.8e-06,1.8e-06,2600.0,180.0,,3.4,72.0,2.4e-10
force-save-2023.03.06-16.06.54.525.jpk-force,3.0,1.3e-06,1.3e-06,1399.9999999999998,2600.0,,3.3000000000000003,48.0,1.1e-09
